Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lisa,2020-03-01 11:01:07,00:14:07,Autoplayed: user action: None; ,Back with the Ex: Seizoen 1: Aflevering 5 (Aflevering 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:20,Not latest view,BE (Belgium)
Lisa,2020-03-01 10:43:13,00:17:53,,Back with the Ex: Seizoen 1: Aflevering 4 (Aflevering 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:44:14,00:44:14,BE (Belgium)
Lisa,2020-03-01 00:40:11,00:26:09,Autoplayed: user action: None; ,Back with the Ex: Seizoen 1: Aflevering 4 (Aflevering 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:26:21,Not latest view,BE (Belgium)
Lisa,2020-02-29 23:48:20,00:47:20,,Back with the Ex: Seizoen 1: Aflevering 3 (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:32,00:47:32,BE (Belgium)
Lisa,2020-02-29 23:45:39,00:02:38,,Back with the Ex: Seizoen 1: Aflevering 2 (Aflevering 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:24,00:42:24,BE (Belgium)
Lisa,2020-02-29 01:28:59,00:39:46,,Back with the Ex: Seizoen 1: Aflevering 2 (Aflevering 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:39:46,Not latest view,BE (Belgium)
Lisa,2020-02-27 23:42:22,00:48:48,,Back with the Ex: Seizoen 1: Aflevering 1 (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:48:48,00:48:48,BE (Belgium)
Lisa,2020-02-27 15:21:44,00:41:59,,Riverdale: Seizoen 4: Hoofdstuk 71: How To Get Away With Murder (Aflevering 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:59,00:41:59,BE (Belgium)
Lisa,2020-02-27 13:56:37,01:23:33,,Love Is Blind: Seizoen 1: The Weddings (Aflevering 10),,Netflix Chrome MAC (Cadmium) HTML 5,01:23:24,01:23:24,BE (Belgium)
Lisa,2020-02-25 23:52:31,00:20:57,,How I Met Your Mother: Seizoen 6: Challenge Accepted (Aflevering 24),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:07,00:21:07,BE (Belgium)
Lisa,2020-02-25 23:38:54,00:13:36,,How I Met Your Mother: Seizoen 6: Landmarks (Aflevering 23),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:50,00:20:50,BE (Belgium)
Lisa,2020-02-25 17:33:37,00:07:13,,How I Met Your Mother: Seizoen 6: Landmarks (Aflevering 23),,Netflix Chrome MAC (Cadmium) HTML 5,00:07:14,Not latest view,BE (Belgium)
Lisa,2020-02-25 17:23:16,00:10:11,,How I Met Your Mother: Seizoen 6: The Perfect Cocktail (Aflevering 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:05,00:21:05,BE (Belgium)
Lisa,2020-02-24 23:33:51,00:06:54,,How I Met Your Mother: Seizoen 6: The Perfect Cocktail (Aflevering 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:10:54,Not latest view,BE (Belgium)
Lisa,2020-02-24 22:09:44,00:02:49,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 6: The Perfect Cocktail (Aflevering 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:04:00,Not latest view,BE (Belgium)
Lisa,2020-02-24 21:47:00,00:21:15,,How I Met Your Mother: Seizoen 6: Hopeless (Aflevering 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,00:21:16,BE (Belgium)
Lisa,2020-02-24 20:29:58,00:21:00,,How I Met Your Mother: Seizoen 6: The Exploding Meatball Sub (Aflevering 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:08,00:21:08,BE (Belgium)
Lisa,2020-02-24 20:08:52,00:21:04,,How I Met Your Mother: Seizoen 6: Legendaddy (Aflevering 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-24 19:44:02,00:20:37,,How I Met Your Mother: Seizoen 6: A Change of Heart (Aflevering 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:46,00:20:46,BE (Belgium)
Lisa,2020-02-24 19:22:41,00:21:11,,How I Met Your Mother: Seizoen 6: Garbage Island (Aflevering 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:12,00:21:12,BE (Belgium)
Lisa,2020-02-24 18:33:50,00:21:02,,How I Met Your Mother: Seizoen 6: Desperation Day (Aflevering 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:11,00:21:11,BE (Belgium)
Lisa,2020-02-24 18:28:27,00:04:19,,How I Met Your Mother: Seizoen 6: Oh Honey (Aflevering 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:05,00:21:05,BE (Belgium)
Lisa,2020-02-24 18:17:36,00:09:49,,How I Met Your Mother: Seizoen 6: Oh Honey (Aflevering 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:46,Not latest view,BE (Belgium)
Lisa,2020-02-24 16:50:30,00:06:50,,How I Met Your Mother: Seizoen 6: Oh Honey (Aflevering 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:06:56,Not latest view,BE (Belgium)
Lisa,2020-02-23 13:28:11,00:21:00,,How I Met Your Mother: Seizoen 6: Last Words (Aflevering 14),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:12,00:21:12,BE (Belgium)
Lisa,2020-02-23 13:04:55,00:21:09,,How I Met Your Mother: Seizoen 6: Bad News (Aflevering 13),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-23 12:44:14,00:20:38,,How I Met Your Mother: Seizoen 6: False Positive (Aflevering 12),,Samsung 2017 Kant-M UHD TV Smart TV,00:20:44,00:20:44,BE (Belgium)
Lisa,2020-02-23 12:34:01,00:10:10,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Seizoen 6: The Mermaid Theory (Aflevering 11),,Samsung 2017 Kant-M UHD TV Smart TV,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-23 11:03:36,00:58:52,Autoplayed: user action: Unspecified; ,To All the Boys: P.S. I Still Love You,,Samsung 2017 Kant-M UHD TV Smart TV,01:36:14,01:36:14,BE (Belgium)
Lisa,2020-02-22 23:11:03,00:32:05,,To All the Boys: P.S. I Still Love You,,Netflix Chrome MAC (Cadmium) HTML 5,00:37:36,Not latest view,BE (Belgium)
Lisa,2020-02-22 21:43:04,00:00:08,,Riverdale: Seizoen 4: Hoofdstuk 70: The Ides of March (Aflevering 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:13:50,00:13:50,BE (Belgium)
Lisa,2020-02-22 21:38:07,00:04:17,,Riverdale: Seizoen 1: Hoofdstuk 1: The River's Edge (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:04:19,00:04:19,BE (Belgium)
Lisa,2020-02-22 19:48:33,00:54:17,,Love Is Blind: Seizoen 1: Bachelor & Bachelorette Parties (Aflevering 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:54:05,00:54:05,BE (Belgium)
Lisa,2020-02-22 18:39:29,00:45:40,,Love Is Blind: Seizoen 1: Countdown to I Do's (Aflevering 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:53:35,00:53:35,BE (Belgium)
Lisa,2020-02-22 16:43:52,00:09:28,,Love Is Blind: Seizoen 1: Countdown to I Do's (Aflevering 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:09:37,Not latest view,BE (Belgium)
Lisa,2020-02-22 15:55:50,00:48:01,,Love Is Blind: Seizoen 1: Meet the Parents (Aflevering 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:48:01,00:48:01,BE (Belgium)
Lisa,2020-02-21 23:39:40,00:37:11,,Love Is Blind: Seizoen 1: Moving in Together (Aflevering 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:56:16,00:56:16,BE (Belgium)
Lisa,2020-02-20 11:14:35,00:18:00,,Love Is Blind: Seizoen 1: Moving in Together (Aflevering 6),,Apple iPhone XR,00:19:05,Not latest view,BE (Belgium)
Lisa,2020-02-16 15:33:05,00:51:17,Autoplayed: user action: None; ,Love Is Blind: Seizoen 1: Last Night in Paradise (Aflevering 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:50:15,00:50:15,BE (Belgium)
Lisa,2020-02-16 14:42:29,00:47:02,,Love Is Blind: Seizoen 1: Couples Retreat (Aflevering 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:47:11,00:47:11,BE (Belgium)
Lisa,2020-02-16 13:50:16,00:52:01,,Love Is Blind: Seizoen 1: First Night Together (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:52:01,00:52:01,BE (Belgium)
Lisa,2020-02-16 12:46:12,00:58:20,,Love Is Blind: Seizoen 1: Will You Marry Me? (Aflevering 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:58:20,00:58:20,BE (Belgium)
Lisa,2020-02-16 12:29:04,00:15:01,,Love Is Blind: Seizoen 1: Is Love Blind? (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:56:09,00:56:09,BE (Belgium)
Lisa,2020-02-15 22:50:06,00:40:51,,Love Is Blind: Seizoen 1: Is Love Blind? (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:08,Not latest view,BE (Belgium)
Lisa,2020-02-15 22:49:42,00:00:17,,Love Is Blind: Seizoen 1: Is Love Blind? (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:17,Not latest view,BE (Belgium)
Lisa,2020-02-14 21:47:31,00:42:04,,Riverdale: Seizoen 4: Hoofdstuk 70: The Ides of March (Aflevering 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:04,Not latest view,BE (Belgium)
Lisa,2020-02-12 14:18:37,00:03:06,Autoplayed: user action: None; ,To All the Boys I’ve Loved Before,,Netflix Chrome MAC (Cadmium) HTML 5,00:03:06,00:03:06,BE (Belgium)
Lisa,2020-02-12 12:42:21,01:36:05,,To All the Boys: P.S. I Still Love You,,Netflix Chrome MAC (Cadmium) HTML 5,01:36:15,Not latest view,BE (Belgium)
Lisa,2020-02-11 22:35:48,00:10:59,,How I Met Your Mother: Seizoen 6: The Mermaid Theory (Aflevering 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:11:04,Not latest view,BE (Belgium)
Lisa,2020-02-11 22:02:25,00:21:10,,How I Met Your Mother: Seizoen 6: Blitzgiving (Aflevering 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:18,00:21:18,BE (Belgium)
Lisa,2020-02-11 21:51:52,00:10:24,,How I Met Your Mother: Seizoen 6: Glitter (Aflevering 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:06,00:21:06,BE (Belgium)
Lisa,2020-02-10 22:25:10,00:10:33,,How I Met Your Mother: Seizoen 6: Glitter (Aflevering 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:10:42,Not latest view,BE (Belgium)
Lisa,2020-02-10 22:03:20,00:21:23,,How I Met Your Mother: Seizoen 6: Natural History (Aflevering 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-10 21:40:23,00:21:39,,How I Met Your Mother: Seizoen 6: Canning Randy (Aflevering 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:39,00:21:39,BE (Belgium)
Lisa,2020-02-10 21:11:15,00:20:59,,How I Met Your Mother: Seizoen 6: Baby Talk (Aflevering 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:07,00:21:07,BE (Belgium)
Lisa,2020-02-10 20:50:06,00:21:05,,How I Met Your Mother: Seizoen 6: Architect of Destruction (Aflevering 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:14,00:21:14,BE (Belgium)
Lisa,2020-02-10 20:23:42,00:21:12,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 6: Subway Wars (Aflevering 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:20,00:21:20,BE (Belgium)
Lisa,2020-02-10 20:07:46,00:15:42,,How I Met Your Mother: Seizoen 6: Unfinished (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,00:21:16,BE (Belgium)
Lisa,2020-02-10 18:03:24,00:05:25,,How I Met Your Mother: Seizoen 6: Unfinished (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:05:26,Not latest view,BE (Belgium)
Lisa,2020-02-10 17:41:53,00:21:02,,How I Met Your Mother: Seizoen 6: Cleaning House (Aflevering 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:12,00:21:12,BE (Belgium)
Lisa,2020-02-10 17:19:36,00:21:06,Autoplayed: user action: Unspecified; ,How I Met Your Mother: Seizoen 6: Big Days (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:12,00:21:12,BE (Belgium)
Lisa,2020-02-10 16:59:41,00:18:38,,How I Met Your Mother: Seizoen 5: Doppelgangers (Aflevering 24),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,00:21:16,BE (Belgium)
Lisa,2020-02-10 16:56:40,00:02:30,,How I Met Your Mother: Seizoen 5: Doppelgangers (Aflevering 24),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:38,Not latest view,BE (Belgium)
Lisa,2020-02-10 16:49:15,00:07:24,,How I Met Your Mother: Seizoen 5: The Wedding Bride (Aflevering 23),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:36,00:20:36,BE (Belgium)
Lisa,2020-02-10 15:50:37,00:13:12,,How I Met Your Mother: Seizoen 5: The Wedding Bride (Aflevering 23),,Netflix Chrome MAC (Cadmium) HTML 5,00:13:12,Not latest view,BE (Belgium)
Lisa,2020-02-10 15:42:26,00:08:05,,How I Met Your Mother: Seizoen 5: Robots Vs. Wrestlers (Aflevering 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:19,00:21:19,BE (Belgium)
Lisa,2020-02-10 12:25:56,00:13:12,,How I Met Your Mother: Seizoen 5: Robots Vs. Wrestlers (Aflevering 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:13:14,Not latest view,BE (Belgium)
Lisa,2020-02-10 11:50:17,00:21:14,,How I Met Your Mother: Seizoen 5: Twin Beds (Aflevering 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:17,00:21:17,BE (Belgium)
Lisa,2020-02-10 11:45:10,00:05:05,,How I Met Your Mother: Seizoen 5: Home Wreckers (Aflevering 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:07,00:21:07,BE (Belgium)
Lisa,2020-02-09 20:31:57,00:16:22,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: Home Wreckers (Aflevering 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:24,Not latest view,BE (Belgium)
Lisa,2020-02-09 20:20:28,00:11:27,,How I Met Your Mother: Seizoen 5: Zoo or False (Aflevering 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-09 20:19:40,00:00:04,,How I Met Your Mother: Seizoen 5: Zoo or False (Aflevering 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:09:46,Not latest view,BE (Belgium)
Lisa,2020-02-09 17:13:30,00:01:15,,How I Met Your Mother: Seizoen 5: Zoo or False (Aflevering 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:09:41,Not latest view,BE (Belgium)
Lisa,2020-02-09 16:07:34,00:08:24,,How I Met Your Mother: Seizoen 5: Zoo or False (Aflevering 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:08:25,Not latest view,BE (Belgium)
Lisa,2020-02-09 15:43:52,00:20:00,,How I Met Your Mother: Seizoen 5: Say Cheese (Aflevering 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-09 14:57:51,00:01:07,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: Say Cheese (Aflevering 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:01:13,Not latest view,BE (Belgium)
Lisa,2020-02-09 14:40:17,00:17:33,,How I Met Your Mother: Seizoen 5: Of Course (Aflevering 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:10,00:21:10,BE (Belgium)
Lisa,2020-02-09 13:17:57,00:03:33,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: Of Course (Aflevering 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:37,Not latest view,BE (Belgium)
Lisa,2020-02-09 12:53:24,00:21:03,,How I Met Your Mother: Seizoen 5: Hooked (Aflevering 16),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-09 12:31:26,00:20:56,,How I Met Your Mother: Seizoen 5: Rabbit or Duck (Aflevering 15),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:59,00:20:59,BE (Belgium)
Lisa,2020-02-09 12:24:57,00:06:27,,How I Met Your Mother: Seizoen 5: Perfect Week (Aflevering 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-09 11:38:00,00:14:55,,How I Met Your Mother: Seizoen 5: Perfect Week (Aflevering 14),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:46,Not latest view,BE (Belgium)
Lisa,2020-02-09 11:15:20,00:20:59,,How I Met Your Mother: Seizoen 5: Jenkins (Aflevering 13),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:10,00:21:10,BE (Belgium)
Lisa,2020-02-09 10:54:24,00:20:53,,How I Met Your Mother: Seizoen 5: Girls Vs. Suits (Aflevering 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:15,00:21:15,BE (Belgium)
Lisa,2020-02-09 00:02:46,00:12:07,,How I Met Your Mother: Seizoen 5: Girls Vs. Suits (Aflevering 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:12:16,Not latest view,BE (Belgium)
Lisa,2020-02-08 23:26:13,00:20:54,,How I Met Your Mother: Seizoen 5: Last Cigarette Ever (Aflevering 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:03,00:21:03,BE (Belgium)
Lisa,2020-02-08 23:05:05,00:21:05,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: The Window (Aflevering 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:18,00:21:18,BE (Belgium)
Lisa,2020-02-08 22:44:03,00:21:00,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: Slapsgiving 2: Revenge of the Slap (Aflevering 9),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:12,00:21:12,BE (Belgium)
Lisa,2020-02-08 22:23:00,00:21:01,,How I Met Your Mother: Seizoen 5: The Playbook (Aflevering 8),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:02,00:21:02,BE (Belgium)
Lisa,2020-02-08 22:01:45,00:21:13,,How I Met Your Mother: Seizoen 5: The Rough Patch (Aflevering 7),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:17,00:21:17,BE (Belgium)
Lisa,2020-02-08 21:41:19,00:20:23,,How I Met Your Mother: Seizoen 5: Bagpipes (Aflevering 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:57,00:20:57,BE (Belgium)
Lisa,2020-02-08 20:02:07,00:00:26,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: Bagpipes (Aflevering 6),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:29,Not latest view,BE (Belgium)
Lisa,2020-02-08 19:53:43,00:08:22,,How I Met Your Mother: Seizoen 5: Duel Citizenship (Aflevering 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,00:21:16,BE (Belgium)
Lisa,2020-02-08 18:48:56,00:13:22,,How I Met Your Mother: Seizoen 5: Duel Citizenship (Aflevering 5),,Netflix Chrome MAC (Cadmium) HTML 5,00:13:25,Not latest view,BE (Belgium)
Lisa,2020-02-08 10:53:30,00:21:04,,How I Met Your Mother: Seizoen 5: The Sexless Innkeeper (Aflevering 4),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:05,00:21:05,BE (Belgium)
Lisa,2020-02-08 10:50:44,00:02:46,,How I Met Your Mother: Seizoen 5: Robin 101 (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:13,00:21:13,BE (Belgium)
Lisa,2020-02-06 21:43:08,00:13:51,,How I Met Your Mother: Seizoen 5: Robin 101 (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:18:27,Not latest view,BE (Belgium)
Lisa,2020-02-06 16:16:49,00:33:04,,Modo Avião,,Netflix Chrome MAC (Cadmium) HTML 5,01:31:41,01:31:41,BE (Belgium)
Lisa,2020-02-06 15:33:10,00:42:06,,Riverdale: Seizoen 4: Hoofdstuk 69: Men of Honor (Aflevering 12),,Netflix Chrome MAC (Cadmium) HTML 5,00:42:06,00:42:06,BE (Belgium)
Lisa,2020-02-05 22:04:32,00:35:57,,Modo Avião,,Netflix Chrome MAC (Cadmium) HTML 5,00:56:53,Not latest view,BE (Belgium)
Lisa,2020-02-05 18:29:07,00:11:38,,Modo Avião,,Netflix Chrome MAC (Cadmium) HTML 5,00:31:45,Not latest view,BE (Belgium)
Lisa,2020-02-05 17:46:59,00:41:17,,Riverdale: Seizoen 4: Hoofdstuk 68: Quiz Show (Aflevering 11),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:17,00:41:17,BE (Belgium)
Lisa,2020-02-04 18:48:54,00:07:09,,Modo Avião,,Netflix Chrome MAC (Cadmium) HTML 5,00:20:07,Not latest view,BE (Belgium)
Lisa,2020-02-04 16:49:30,00:12:23,,Modo Avião,,Netflix Chrome MAC (Cadmium) HTML 5,00:12:58,Not latest view,BE (Belgium)
Lisa,2020-02-03 21:46:14,00:00:35,,Modo Avião,,Netflix Chrome MAC (Cadmium) HTML 5,00:00:35,Not latest view,BE (Belgium)
Lisa,2020-02-03 21:45:45,00:00:06,,Riverdale: Seizoen 4: Hoofdstuk 67: Varsity Blues (Aflevering 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:06,00:00:06,BE (Belgium)
Lisa,2020-02-03 14:46:55,00:24:15,,Riverdale: Seizoen 4: Hoofdstuk 67: Varsity Blues (Aflevering 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:41:03,Not latest view,BE (Belgium)
Lisa,2020-02-03 14:27:19,00:16:48,,Riverdale: Seizoen 4: Hoofdstuk 67: Varsity Blues (Aflevering 10),,Netflix Chrome MAC (Cadmium) HTML 5,00:16:48,Not latest view,BE (Belgium)
Lisa,2020-01-23 11:37:50,00:13:28,,Sisters,,Firefox PC (Cadmium),00:13:40,00:13:40,BE (Belgium)
Lisa,2020-01-17 23:31:20,00:14:54,,Sex Education: Seizoen 2: Aflevering 1 (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:54,00:14:54,BE (Belgium)
Lisa,2020-01-17 23:31:06,00:00:12,,Sex Education: Seizoen 1: Aflevering 1 (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:12,00:00:12,BE (Belgium)
Lisa,2020-01-16 21:32:36,00:00:25,,The Game Changers,,Netflix Chrome MAC (Cadmium) HTML 5,00:35:13,00:35:13,BE (Belgium)
Lisa,2020-01-16 20:05:00,00:06:26,,The Game Changers,,Netflix Chrome MAC (Cadmium) HTML 5,00:34:48,Not latest view,BE (Belgium)
Lisa,2020-01-16 18:23:11,00:28:22,,The Game Changers,,Netflix Chrome MAC (Cadmium) HTML 5,00:28:22,Not latest view,BE (Belgium)
Lisa,2020-01-16 08:35:43,00:02:07,,How I Met Your Mother: Seizoen 5: Robin 101 (Aflevering 3),,Apple iPhone XR,00:04:26,Not latest view,BE (Belgium)
Lisa,2020-01-14 21:37:12,00:01:59,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: Robin 101 (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:01,Not latest view,BE (Belgium)
Lisa,2020-01-14 21:16:58,00:19:17,,How I Met Your Mother: Seizoen 5: Double Date (Aflevering 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:17,00:21:17,BE (Belgium)
Lisa,2020-01-14 16:33:16,00:01:57,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: Double Date (Aflevering 2),,Netflix Chrome MAC (Cadmium) HTML 5,00:02:00,Not latest view,BE (Belgium)
Lisa,2020-01-14 16:12:33,00:20:42,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 5: Definitions (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:44,00:20:44,BE (Belgium)
Lisa,2020-01-14 15:51:17,00:21:15,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 4: The Leap (Aflevering 24),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,00:21:16,BE (Belgium)
Lisa,2020-01-14 15:30:09,00:21:06,,How I Met Your Mother: Seizoen 4: As Fast as She Can (Aflevering 23),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,00:21:16,BE (Belgium)
Lisa,2020-01-14 15:23:18,00:06:14,,How I Met Your Mother: Seizoen 4: Right Place Right Time (Aflevering 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:20:53,00:20:53,BE (Belgium)
Lisa,2020-01-12 23:50:29,00:14:38,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 4: Right Place Right Time (Aflevering 22),,Netflix Chrome MAC (Cadmium) HTML 5,00:14:39,Not latest view,BE (Belgium)
Lisa,2020-01-12 23:26:53,00:21:14,Autoplayed: user action: None; ,How I Met Your Mother: Seizoen 4: The Three Days Rule (Aflevering 21),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:15,00:21:15,BE (Belgium)
Lisa,2020-01-12 23:05:35,00:21:16,,How I Met Your Mother: Seizoen 4: Mosbius Designs (Aflevering 20),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,00:21:16,BE (Belgium)
Lisa,2020-01-12 22:41:55,00:21:03,,How I Met Your Mother: Seizoen 4: Murtaugh (Aflevering 19),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:06,00:21:06,BE (Belgium)
Lisa,2020-01-12 22:20:35,00:20:50,,How I Met Your Mother: Seizoen 4: Old King Clancy (Aflevering 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:16,00:21:16,BE (Belgium)
Lisa,2020-01-12 22:17:40,00:00:26,,How I Met Your Mother: Seizoen 4: Old King Clancy (Aflevering 18),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:26,Not latest view,BE (Belgium)
Lisa,2020-01-12 21:59:01,00:18:00,,How I Met Your Mother: Seizoen 4: The Front Porch (Aflevering 17),,Netflix Chrome MAC (Cadmium) HTML 5,00:19:14,00:19:14,BE (Belgium)
Lisa,2020-01-12 21:25:18,00:21:08,,"How I Met Your Mother: Seizoen 4: Sorry, Bro (Aflevering 16)",,Netflix Chrome MAC (Cadmium) HTML 5,00:21:08,00:21:08,BE (Belgium)
Lisa,2020-01-11 22:52:46,00:21:41,,Virgin River: Seizoen 1: Carry On (Aflevering 1),,Netflix Chrome MAC (Cadmium) HTML 5,00:21:41,00:21:41,BE (Belgium)
Lisa,2020-01-11 22:47:35,00:03:05,,Soundtrack: Seizoen 1: Track 3: Sam and Dante (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:03:05,00:03:05,BE (Belgium)
Lisa,2020-01-11 00:53:50,00:00:31,Autoplayed: user action: None; ,Soundtrack: Seizoen 1: Track 3: Sam and Dante (Aflevering 3),,Netflix Chrome MAC (Cadmium) HTML 5,00:00:36,Not latest view,BE (Belgium)
